2.496309503962145238e-01,1.141341632191183592e-01,-1.554949062350270694e-01
1.119428912952377259e-01,4.908943853196882090e-01,-4.142180307905193870e-01
-2.728609565116004165e-01,2.190213217059354955e-01,-1.412864140281841208e-01
-1.826756806504684560e-03,-4.411335742109229185e-01,2.618094836895524247e-01
2.651082101314558015e-01,-5.306240793482891460e-01,3.365208013188473735e-01
-2.030331007005120869e-01,1.653006477471726521e-01,-6.950084092161298854e-02
-5.348871517115486585e-01,5.673694883317859095e-01,-2.828302452036391412e-01
1.607707658788959659e-01,4.909034923918854237e-02,-3.579020013475128770e-02
5.360367619959995888e-01,-4.723993680737589851e-01,1.926660470286037652e-01
9.747991687003562666e-02,-1.975880081651356646e-01,1.123098012688302921e-01
-4.209854174174952335e-01,3.707280099100199733e-01,-1.023333023303690525e-01
-4.946911299483681135e-01,3.201937966993337326e-01,-1.229945363935081304e-01
5.821994401440303002e-02,-3.195039497999951905e-01,9.689706020797292374e-02
6.569689837909644670e-01,-5.545258793650332807e-01,1.030403095985333445e-01
3.344387148882472793e-01,9.228677578457337993e-02,-2.443939124483846814e-01
-4.340827444928627710e-01,6.695493304514563704e-01,-4.247895463505867997e-01
-4.686374917069973667e-01,1.815746189058673465e-01,-5.475309860796135492e-02
3.442614934005829297e-01,-6.941269255911820535e-01,4.626488897385352961e-01
6.577429808804268196e-01,-4.995320788911670196e-01,3.812298249302299435e-01
-2.831051350689282597e-01,6.338663859119990640e-01,-2.272969314899947191e-01
-9.217915474425764089e-01,8.937985661426675055e-01,-3.348715126095774819e-01
-9.070308388312610381e-02,-2.894269958732272885e-01,2.583445439971500113e-01
8.865547856057810483e-01,-1.075662848003886563e+00,5.614972031132072772e-01
2.834756839520040650e-01,-1.596115161877498523e-01,-2.878674791322056656e-02
-8.196946944582874650e-01,1.019324905053201835e+00,-6.640328052883260890e-01
-4.544315108836283756e-01,5.131320326241769481e-01,-3.794310980517977550e-01
5.502126490033421025e-01,-8.663888275276885320e-01,3.367715865505751527e-01
4.191992371795453809e-01,-9.864119252670560112e-01,3.943564028481894024e-01
-2.554092602665337108e-01,2.507193433023198192e-01,-2.282460943193242719e-01
-1.661972596336349639e-01,1.034073006876285561e+00,-6.146764006415523784e-01
5.521551847994621287e-01,4.177447758530669075e-01,-2.306931858950140857e-01
4.669690312965878998e-01,-4.782758286926426239e-01,4.659571943429134944e-01
-7.982494068742638227e-01,-4.953239789223894962e-01,7.102449271945369125e-01
-1.147836010013449481e+00,-2.379078632457273454e-02,4.331589199843818294e-01
1.757079691496463147e-01,1.805753798875538718e-01,-1.468428644935654004e-01
1.239343020198735656e+00,2.021407954228539028e-01,-6.422778592748165094e-01
6.013244326396969264e-01,2.483743159902884745e-01,-6.096844507874034091e-01
-7.419486721342758440e-01,1.582174245263381560e-02,-2.469164345605844718e-02
-9.889984445111661415e-01,-5.580522457784643509e-01,5.724597982798248497e-01
3.313676556045061505e-02,-7.287390523267220921e-01,5.083010297955401491e-01
7.898358619349201692e-01,8.748633967396855782e-02,-2.490764473157525416e-01
4.782237824883382449e-01,1.029797580163177795e+00,-7.423976402726207846e-01
-2.054780609354901477e-01,8.137480945810047217e-01,-3.322307664402057159e-01
