-3.152196619348910378e-01,3.588378705183414841e-01,-1.341377215820666741e-02
1.869670199946325273e-01,3.065913223949248145e-01,-7.775300222698365571e-02
7.833313330109211714e-01,-3.418673696156975250e-01,-5.443426442601776577e-02
-1.612239100274154013e-01,-2.523058017829936106e-01,-7.591953231179943140e-02
-1.035569085304867798e+00,-7.642267623704676605e-02,-7.413273537916494071e-02
-3.124152765084938776e-01,-2.623973930804410770e-01,-7.814058122722503108e-02
1.095300393795406224e+00,-3.690168367967857632e-01,-3.031225089492261549e-01
1.259040359716659507e+00,2.398196951696791035e-01,-5.960295375312587574e-01
1.181156511683886627e-02,8.721923837901606191e-01,-3.793970342696832421e-01
-1.164548083244395738e+00,4.412677197870137902e-01,4.616027621631016986e-01
-8.595205867967155022e-01,-7.040263477744445053e-01,1.273075807239928414e+00
-6.343686754862024046e-02,-9.341236175644325179e-01,1.008943170144821488e+00
1.272494921788414057e-01,2.221908545638302535e-01,-2.253040098059702068e-01
2.709649762661641148e-01,1.504792638094767598e+00,-1.505497348645193911e+00
7.836390858181717656e-01,-6.599701797029502992e-02,-5.220257083602077852e-01
5.704512117151809836e-01,-1.149474617657188391e+00,2.515225788342765889e-01
-4.679633163175922483e-01,-6.140127167068546443e-01,3.187391192735907763e-01
-9.226260194822099026e-01,4.451359877704621493e-01,-5.912530381850792521e-02
-1.078687637224976376e-01,6.568370787700329450e-01,-1.845019015199632073e-01
6.766274270762718812e-01,4.965476029473412517e-02,5.713772578204127928e-02
3.574499348217765604e-01,-2.746535624736287651e-01,3.674652465449138039e-01
-5.384595586050752170e-01,-1.226555892725423105e-02,4.044866004722458830e-01
-7.041087704647968071e-01,2.183962118268611696e-01,2.145545947012265087e-01
5.284832216208364825e-02,1.295863430684907926e-02,-7.372692804183228477e-02
6.093426778750395956e-01,-2.199958400463646602e-01,-3.057520459564741500e-01
3.885667917914212288e-01,-1.116657980696249830e-01,-4.054660914921929815e-01
-5.475783769291635295e-02,8.820169650603597311e-02,-3.460141671297565225e-01
-1.738156938204621083e-01,1.035918366257284826e-02,-1.515419539263410387e-01
4.476851626510480742e-02,-2.228371408127470532e-01,1.053022892623057954e-01
