6.694609214200562819e-02,-1.228659272510601169e-01,1.536479349120094262e-01
2.433006918499868165e-01,2.983444242075667940e-01,-2.572527804089861925e-01
2.498102604952994465e-01,6.309543860276188854e-01,-6.503666690217448920e-01
2.098689529414328736e-01,7.286697815805312506e-02,-3.231423348153936170e-01
-3.358298959075305817e-02,-5.781411714582386230e-01,1.667865739552443494e-01
-4.095423342009830159e-01,-6.076976159872057304e-01,3.098255686174887780e-01
-5.417631833318158341e-01,-5.226689354062118847e-02,-8.801119819351893234e-03
1.508535761580456491e-01,3.117207890861339314e-01,-3.662673751174191916e-01
1.100475056699414367e+00,2.823532631262677950e-01,-4.158190659773015607e-01
6.406218950098625520e-01,2.318220284610031379e-01,-1.811575545178193691e-01
-5.080007327320023025e-01,1.503160417370692781e-01,3.331880396877370809e-01
-9.322086011543484485e-01,-1.451638652755476155e-01,7.499140481793843405e-01
-4.331902206481964557e-01,-3.578621450097568268e-01,6.346427103301827133e-01
1.941333014578683624e-01,-1.061609979400140180e-01,2.236642684611420476e-02
3.026761292589958408e-01,3.300507122057865783e-01,-6.214078045409155981e-01
1.956311432063258249e-01,2.841283523512673215e-01,-6.696403734134711572e-01
1.690566056973679399e-01,-2.789268885945795917e-01,-2.687898908568600587e-01
3.093232681201933953e-01,-5.881693059213781716e-01,1.237366674928756516e-01
-1.287373051625825549e-01,-1.298803887106278199e-01,1.160493024392570127e-01
-6.381127266069318571e-01,4.552105268285041029e-01,3.918863769223895205e-02
-2.656291691880697248e-01,3.265524300012435099e-01,1.872010668812296719e-01
5.038052906353333027e-01,-1.505100925100080755e-01,3.442917707844937447e-01
2.188464172260410900e-01,-1.105724632826323162e-01,2.030901671502300943e-01
-5.579174984981951635e-01,2.168999027989070849e-01,-5.008993118778454906e-02
-2.350924802810087921e-01,8.346938728358392623e-02,-9.184449006164069340e-02
5.055461189171073233e-01,-2.855919173216386331e-01,-1.590112280354857577e-01
5.068691782399359358e-01,-2.242880756230801464e-01,-3.150254876196744713e-01
2.126673924011384872e-02,1.365365532039531649e-01,-3.678282811402591723e-01
-1.778412600640636720e-01,2.064400735160136779e-01,-1.277499132972356455e-01
-2.659625952459158948e-02,-6.720947636891183574e-02,2.282982308080348521e-01
-2.391666101435518249e-02,-1.828288736022226357e-01,3.945944028733306408e-01
-2.525044930706071833e-01,5.635511030553434775e-02,3.283321367604948859e-01
-4.587614502526164983e-01,2.757993424303774588e-01,1.966600401479538240e-01
-2.741277194930161754e-01,1.017092694879166426e-01,9.541995901823800696e-02
2.543120507181372836e-01,-2.465334699301922616e-01,-2.628946057016235544e-02
5.600528065163243863e-01,-2.416950095826445044e-01,-2.560346842113079280e-01
7.713444481158528154e-02,1.195018836029650006e-01,-4.755076983387517831e-01
-4.648170998596033998e-01,1.648748792761284832e-01,-3.942164902133598603e-01
-3.557796578794635012e-02,-3.267382167931135450e-01,-1.353315351321696634e-02
8.017479006132419705e-01,-4.874506403199612148e-01,1.501579533711837611e-01
6.071756417184458465e-01,2.473921430503638053e-01,-7.058841042772359686e-02
-4.832309684952632023e-01,9.658027502846053824e-01,-1.497422816728551653e-01
-9.259949756592741332e-01,4.114379755875567368e-01,4.174323805168971280e-01
-3.031605417123552360e-01,-7.217414066461522726e-01,9.560831966895155798e-01
2.494299429003323243e-01,-8.648464666994613026e-01,6.770439184875242100e-01
6.306480297180226680e-02,3.773590287610175120e-01,-5.101029470458067205e-01
-7.228649186862286247e-02,1.165178388587644775e+00,-1.264300155246596669e+00
2.873838453613531962e-01,-3.225783291220059024e-01,-2.794275809229966878e-01
3.862351607495890793e-01,-1.161537633699616157e+00,3.467111937255030751e-01
-1.275653088884347308e-01,-5.414893202617608869e-01,2.452992429913890826e-01
-6.803381613925522098e-01,6.972181108993740217e-01,-3.250570772340910519e-01
-7.427310955085617006e-02,7.836142231807828873e-01,-3.329119034202429050e-01
1.005440241644229626e+00,-7.700168434778605075e-02,1.667323779975933007e-01
6.474453299933223827e-01,-3.584926144595402819e-01,5.014192186631721837e-01
-7.573032390515579415e-01,2.321117121936690786e-01,3.928230512657904239e-01
-1.279412484101797975e+00,4.249799009769536506e-01,2.389772755382541525e-01
-2.379293137911556999e-01,-2.417400539676594906e-01,1.357675116144308747e-01
9.672835666947411370e-01,-7.208775529783303382e-01,-9.315810905989882484e-02
7.134979917735846389e-01,-5.303315863823887533e-02,-7.142583762202202591e-01
-1.293370987686053575e-01,6.279241829324169188e-01,-8.831500663448121902e-01
-4.072349426885345514e-01,1.029234894266985861e-01,-2.001101222996092555e-01
-9.317060463122878167e-02,-6.886675097122227918e-01,5.108315690101453699e-01
2.052205960511083449e-01,-6.071379544692697694e-01,6.810675102597576469e-01
-1.451504782490042333e-01,4.902703705207737128e-01,1.480688473244449188e-01
-5.548907398651931056e-01,1.088232327625295204e+00,-2.178920928215823394e-01
-2.274372416470554492e-01,2.379293337082110105e-01,7.855225832988307899e-02
5.352765116626311270e-01,-8.735118565382833378e-01,4.761947150183686861e-01
5.397563100930414803e-01,-6.760269114991690476e-01,1.842387075301280541e-01
-1.713709924730414114e-01,5.640603618725460455e-01,-6.649161646385330915e-01
-1.814572555984280133e-01,8.425323240815979497e-01,-8.599339687351476025e-01
3.994224133632947038e-01,-2.892499148921504615e-01,-9.742536876341970076e-02
4.205706837486984928e-01,-9.027973045521522355e-01,5.076902079630191134e-01
-3.996275767751406027e-01,-2.287346599018178772e-01,4.279189084454596004e-01
-1.200330044645380401e+00,6.958804806939556942e-01,-2.494080283842594128e-02
-5.809467986389883487e-01,3.746393990854837153e-01,-2.239824883232929484e-02
8.538158823110023610e-01,-5.597868276295105971e-01,2.238225761280617510e-01
1.050720512293163100e+00,-4.659127605219866575e-01,4.033024360917971535e-02
-1.201847765287922393e-01,5.647513525136268475e-01,-4.274307068622377748e-01
-8.501728327503964566e-01,7.662648174481754282e-01,-4.210268561840047608e-01
